attack	12	0,404,606,100,100,1,909,101,100,100,2,909,0,100,100,3,808,909,100,100,4,808,808,100,100,5,808,707,100,100,6,808,606,100,100,7,808,505,100,100,8,808,404,100,100,9,808,303,100,100,10,808,202,100,100
breathing	7	0,808,101,100,100,1,808,101,100,100,2,808,101,100,100,3,808,101,100,100,4,808,101,100,100,5,808,0,100,100,6,707,909,100,100,7,707,808,100,100,8,707,808,100,100,9,707,808,100,100,10,707,808,100,100,11,707,707,100,100,12,707,606,100,100,13,707,505,100,100
cast	12	0,707,404,100,100,1,707,303,100,100,2,707,202,100,100,3,707,101,100,100,4,707,0,100,100,5,606,909,100,100,6,606,808,100,100,7,606,707,100,100,8,606,606,100,100,9,606,505,100,100,10,606,404,100,100,11,606,303,100,100,12,606,202,100,100,13,606,101,100,100,14,808,101,100,100
castend	12	0,606,0,100,100,1,505,909,100,100,2,505,808,100,100,3,505,707,100,100,4,505,606,100,100,5,505,505,100,100,6,505,404,100,100,7,505,303,100,100,8,505,202,100,100,9,808,101,100,100
castloop	12	0,606,0,100,100,1,505,909,100,100,2,505,808,100,100,3,505,707,100,100,4,505,606,100,100,5,505,505,100,100
caststart	12	0,808,101,100,100,1,505,101,100,100,2,505,0,100,100,3,404,909,100,100,4,404,808,100,100,5,404,707,100,100,6,909,202,100,100,7,404,505,100,100,8,404,404,100,100,9,404,303,100,100,10,404,202,100,100,11,404,101,100,100,12,404,0,100,100,13,303,909,100,100,14,303,808,100,100,15,303,707,100,100
death	12	0,303,606,100,100,1,303,505,100,100,2,303,404,100,100,3,303,303,100,100,4,303,202,100,100,5,303,101,100,100,6,303,0,100,100,7,202,909,100,100,8,202,808,100,100,9,202,707,100,100,10,202,606,100,100,11,202,505,100,100,12,202,404,100,100,13,202,303,100,100
hit	12	0,202,202,100,100,1,202,101,100,100,2,202,0,100,100
idle	12	0,101,909,100,100,1,101,808,100,100,2,101,707,100,100,3,101,606,100,100,4,101,505,100,100,5,101,404,100,100,6,101,303,100,100,7,101,202,100,100,8,101,101,100,100,9,101,0,100,100,10,0,909,100,100,11,0,808,100,100
run	14	0,0,707,100,100,1,0,606,100,100,2,0,505,100,100,3,0,404,100,100,4,0,303,100,100,5,0,202,100,100,6,0,101,100,100,7,0,0,100,100
