attack	12	0,460,115,114,114,1,460,0,114,114,2,345,805,114,114,3,345,690,114,114,4,345,575,114,114,5,345,460,114,114,6,345,345,114,114,7,345,230,114,114,8,345,115,114,114,9,345,0,114,114,10,230,805,114,114,11,230,690,114,114,12,230,575,114,114,13,230,460,114,114,14,230,345,114,114,15,230,230,114,114,16,230,115,114,114,17,230,0,114,114,18,115,805,114,114,19,115,690,114,114,20,115,575,114,114,21,115,460,114,114,22,115,345,114,114,23,115,230,114,114,24,115,115,114,114,25,115,0,114,114,26,0,805,114,114,27,0,690,114,114,28,0,575,114,114,29,0,460,114,114,30,0,345,114,114,31,0,230,114,114,32,0,115,114,114,33,0,0,114,114
breathing	7	0,575,805,114,114,1,575,690,114,114,2,575,575,114,114,3,575,460,114,114,4,575,345,114,114,5,575,230,114,114,6,575,115,114,114,7,575,0,114,114,8,460,805,114,114,9,460,690,114,114,10,460,575,114,114,11,460,460,114,114,12,460,345,114,114,13,460,230,114,114
cast	12	0,805,690,114,114,1,1725,460,114,114,2,1725,345,114,114,3,1725,230,114,114,4,1725,115,114,114,5,1725,0,114,114,6,1610,805,114,114,7,1610,690,114,114,8,1610,575,114,114,9,1610,460,114,114,10,1610,345,114,114,11,1610,230,114,114,12,1610,115,114,114,13,1610,0,114,114,14,1495,805,114,114,15,1495,690,114,114,16,1495,575,114,114
castend	12	0,1380,460,114,114,1,1380,345,114,114,2,1380,230,114,114,3,1380,115,114,114
castloop	12	0,1495,460,114,114,1,1495,345,114,114,2,1495,230,114,114,3,1495,115,114,114
caststart	12	0,1495,0,114,114,1,1380,805,114,114,2,1380,690,114,114,3,1380,575,114,114
death	12	0,920,575,114,114,1,920,460,114,114,2,920,345,114,114,3,920,230,114,114,4,920,115,114,114,5,920,0,114,114,6,805,805,114,114,7,1725,575,114,114,8,805,575,114,114,9,805,460,114,114,10,805,345,114,114,11,805,230,114,114,12,805,115,114,114,13,805,0,114,114,14,690,805,114,114,15,690,690,114,114,16,690,575,114,114,17,690,460,114,114,18,690,345,114,114,19,690,230,114,114,20,690,115,114,114,21,690,0,114,114
hit	12	0,920,575,114,114,1,920,460,114,114,2,920,345,114,114
idle	12	0,1265,0,114,114,1,1150,805,114,114,2,1150,690,114,114,3,1150,575,114,114,4,1150,460,114,114,5,1150,345,114,114,6,1150,230,114,114,7,1150,115,114,114,8,1150,0,114,114,9,1035,805,114,114,10,1035,690,114,114,11,1035,575,114,114,12,1035,460,114,114,13,1035,345,114,114,14,1035,230,114,114,15,1035,115,114,114,16,1035,0,114,114,17,920,805,114,114,18,920,690,114,114
run	14	0,1380,0,114,114,1,1265,805,114,114,2,1265,690,114,114,3,1265,575,114,114,4,1265,460,114,114,5,1265,345,114,114,6,1265,230,114,114,7,1265,115,114,114
