attack	12	0,909,606,100,100,1,909,505,100,100,2,909,404,100,100,3,909,303,100,100,4,909,202,100,100,5,909,101,100,100,6,909,0,100,100,7,808,909,100,100,8,808,808,100,100,9,808,707,100,100,10,808,606,100,100,11,808,505,100,100,12,808,404,100,100,13,808,303,100,100,14,808,202,100,100,15,808,101,100,100,16,808,0,100,100,17,707,909,100,100,18,707,808,100,100,19,707,707,100,100,20,707,606,100,100,21,707,505,100,100,22,707,404,100,100,23,707,303,100,100,24,707,202,100,100,25,707,101,100,100
breathing	8	0,707,0,100,100,1,707,0,100,100,2,606,909,100,100,3,606,909,100,100,4,606,808,100,100,5,707,0,100,100,6,606,707,100,100,7,606,606,100,100,8,606,505,100,100,9,606,404,100,100,10,606,303,100,100,11,606,202,100,100,12,606,505,100,100,13,606,505,100,100,14,606,101,100,100,15,606,0,100,100
cast	12	0,505,909,100,100,1,505,808,100,100,2,505,707,100,100,3,505,606,100,100,4,505,505,100,100,5,505,404,100,100,6,505,303,100,100,7,1010,404,100,100,8,505,101,100,100,9,505,0,100,100,10,404,909,100,100,11,404,808,100,100
castend	12	0,404,707,100,100,1,404,606,100,100,2,404,505,100,100,3,909,606,100,100
castloop	12	0,404,404,100,100,1,404,303,100,100,2,404,202,100,100,3,404,101,100,100,4,404,0,100,100,5,303,909,100,100,6,303,808,100,100,7,303,707,100,100
caststart	12	0,909,606,100,100,1,404,505,100,100,2,303,606,100,100,3,404,707,100,100
death	12	0,909,606,100,100,1,303,505,100,100,2,303,404,100,100,3,303,303,100,100,4,303,202,100,100,5,303,101,100,100,6,303,0,100,100,7,202,909,100,100,8,202,808,100,100,9,202,707,100,100,10,202,606,100,100,11,202,505,100,100,12,202,404,100,100,13,202,303,100,100,14,202,202,100,100,15,202,101,100,100,16,202,0,100,100,17,101,909,100,100,18,101,808,100,100,19,101,707,100,100,20,101,606,100,100
hit	12	0,909,606,100,100,1,101,505,100,100,2,101,404,100,100
idle	12	0,101,303,100,100,1,101,202,100,100,2,101,101,100,100,3,101,0,100,100,4,0,909,100,100,5,0,808,100,100,6,0,707,100,100,7,0,606,100,100,8,0,505,100,100,9,0,404,100,100,10,0,303,100,100,11,0,202,100,100,12,0,101,100,100,13,0,0,100,100
run	12	0,505,202,100,100,1,1010,303,100,100,2,1010,202,100,100,3,1010,101,100,100,4,1010,0,100,100,5,909,909,100,100,6,909,808,100,100,7,909,707,100,100
